f_EC
1.3564131923019886
1.3583146423101424
1.357902029901743
1.356739941984415
1.3547022357583045
1.3535608112812043
1.3535613171756267
1.3535610482096672
1.3535606414079666
1.3535594664514066
1.3540021724998952
1.3550723917782306
1.3547927290201187
1.355237329006195
1.355236953496933
1.352613728493452
1.3504022039473056
1.348473534733057
1.3477125100791454
1.347268984466791
1.3484042033553123
1.3484063036739826
1.349130841344595
1.3516170665621758
1.3541736915707587
1.3548719421029092
1.354869767278433
1.353401955217123
1.3520419113337994
1.3505381681025028
1.3509813986718655
1.3509827174246312
1.350982017070055
1.3509824484586717
1.3524082109332085
1.354280798137188
1.355604785680771
1.3553062170743941
1.3544255793094635
1.3511997602880002
1.348734660446644
1.3428068473935126
1.342363341152668
1.3423621222376823
1.3423623099923134
1.3423615910112858
1.3423628032207489
1.3434537470340728
1.3476893842220306
1.3481144711375237
1.344270008802414
1.3353171713650227
1.3297367095947266
1.329422903060913
1.3294220723211765
1.3294228412210942
1.329421728849411
1.329421629011631
1.3301484979689122
1.3309380047023296
1.3320078983902932
1.331727135926485
1.330146823823452
1.3286934614181518
1.3253469489514829
1.3218588545918464
1.3210885040462017
1.3179453164339066
1.3158275224268436
1.3142733097076416
1.313211540877819
1.3151347845792771
1.3166017405688764
1.3168814152479171
1.3172286033630372
1.3169970348477364
1.31613280326128
1.3161267094314097
1.3150633849203586
1.3150627225637437
1.3150630667805672
1.3155066795647143
1.3166474983096124
1.3163954488933087
1.3167469680309296
1.3170241743326188
1.313616080582142
1.3101736180484296
1.30271709933877
1.302018468081951
1.3027442686259747
1.3027448251843452
1.3027452506124972
1.303187869489193
1.3031891755759717
1.3047026507556438
1.306201844662428
1.3080341443419456
1.305294194072485
1.3013054251670837
1.295659500360489
1.2951889634132385
1.2951892010867596
1.295188369601965
1.2956341944634915
1.2956342816352844
1.2956341691315174
1.2959145873785018
1.2966865494847297
1.2966840803623199
1.2952157743275166
1.2933011926710605
1.2928314052522183
1.2897543735802173
1.2879371233284473
1.2863813921809197
1.2848868295550346
1.2841869547963143
1.2823445364832877
1.281290230154991
1.2819885425269604
1.2831321865320207
1.283412767201662
1.2826945915818215
1.2838177107274533
1.2838217422366143
1.2817926928400993
1.281793736666441
1.2817945554852486
1.281794112175703
1.2821384742856026
1.2828614242374896
1.2838953994214535
1.2838968373835087
1.2843429997563363
1.2792718060314656
1.2780094876885415
1.2770994812250138
1.2764028683304787
1.2764036558568477
1.2768477492034436
1.276845967769623
1.2768470801413059
1.27906946092844
1.2812749236822127
1.2836490236222744
1.2840041294693947
1.2809250853955745
1.2791577354073524
1.2754528917372228
1.2734991855919362
1.2734978415071965
1.2734965041279793
1.273939985781908
1.2742192797362804
1.2737751983106136
1.2737761922180653
1.2744768045842647
1.274920004606247
1.2715208671987057
1.2700684048235416
1.268611654639244
1.2686116106808185
1.2683316797018052
1.2678883425891398
1.2686143487691879
1.2686135053634644
1.2710368990898133
1.2721813432872295
1.2721832431852818
1.2724630244076252
1.2728330932557583
1.2731113992631435
1.2733953051269054
1.2731133490800857
1.2731141611933707
1.2726719044148922
1.2726729229092597
1.2719494476914406
1.2744502417743206
1.275949404388666
1.276645042002201
1.2766502231359482
1.2748896539211274
1.2723340727388859
1.2716339223086834
1.2719174727797509
1.2719171285629272
1.271634366363287
1.2720791161060334
1.2716364786028862
1.2723605409264565
1.275935485213995
1.2783414289355277
1.278377704322338
1.27651292309165
1.2749077796936035
1.2744551859796047
1.2725670047104358
1.2714210800826549
1.2702740296721458
1.2698291666805743
1.2698282852768898
1.271299035102129
1.273200622946024
1.2743441797792912
1.27633351162076
1.275241392850876
1.2710060492157935
1.2698565870523453
1.268667174130678
1.2697121933102609
1.268987249583006
1.2682849876582623
1.2690069183707238
1.269451592862606
1.2748057425022126
1.2766962237656116
1.2778788357973099
1.2763658165931702
1.2748515352606773
1.2744061663746833
1.2739600658416748
1.274242252856493
1.2742416463792323
1.2739013344049455
1.273115734755993
1.2778448969125749
1.2808073222637177
1.2855048164725305
1.2900142602622509
1.2907151035964488
1.2892483912408352
1.2776636451482772
1.2821110017597674
1.2841512143611908
1.2841507576406002
1.2837056703865528
1.2829790696501733
1.2834213383495807
1.2827261947095394
1.2830670386552812
1.2835116699337958
1.285324501246214
1.2871768072247505
1.2890684068202973
1.2921185195446014
1.2918360069394113
1.2903164125978948
1.2888019122183323
1.2876289680600166
1.287559924274683
1.2879158176481724
1.2890552677214147
1.289059118181467
1.2905223429203034
1.291661424189806
1.2949112109839915
1.2977743484079838
1.2977741234004498
1.2957910485565662
1.292987085878849
1.2904397293925285
1.2915240481495858
1.2915252856910229
1.2915233358740807
1.2915239237248897
1.2915238052606584
1.2927216805517674
1.2938629366457461
1.293136043101549
1.2924006871879101
1.2897538624703884
1.2892919063568116
1.2881552435457706
1.289300512522459
1.2895771689713
1.2903009504079819
1.2910270750522614
1.293431968986988
1.2955854125320911
1.3010859936475754
1.3006418749690056
1.2983818754553795
1.296374400705099
1.2940513134002685
1.294055450707674
1.2945006132125854
1.2952280938625336
1.2955717630684376
1.297975019365549
1.2973224759101867
1.2977398701012135
1.299511519819498
1.2987589068710803
1.295332282036543
1.292385457456112
1.2868865318596363
1.2899020947515965
1.2910453632473946
1.2921874821186066
1.2926324442029
1.2933574132621288
1.2936352886259557
1.2964468009769916
1.29717126339674
1.2935451507568358
1.2897763878107071
1.284107106924057
1.2817988567054273
1.2825261317193508
1.2829715006053448
1.2841198064386845
1.2845650687813759
1.2845637880265712
1.2842819944024086
1.2846652068197728
1.2842205561697484
1.2838790245354175
1.282270261645317
1.2799621865153312
1.2796823047101498
1.279684317111969
1.2804138861596583
1.282719910889864
1.2848059795796871
1.2863481603562832
1.2915178418159485
1.2929163105785846
1.2933366298675537
1.291410642117262
1.2902679674327373
1.2891179300844668
1.2888336054980756
1.289555886387825
1.290282630175352
1.2910695798695087
1.292348536103964
1.2942417293787003
1.2966686733067037
1.2986303105950356
1.296723360568285
1.2943193107843398
1.2923892170190812
1.2908068791031837
1.2923187106847762
1.2930187799036503
1.2932985365390777
1.293295830488205
1.2937420681118965
1.294188355654478
1.2953362807631492
1.2953366182744503
1.2938703306019306
1.2927241496741773
1.2920236311852933
1.2932178877294063
1.2936339937150478
1.2935962185263634
1.2933159939944745
1.2933168068528176
1.2933175630867482
1.2933169193565845
1.2940446130931378
1.2935993194580078
1.2928945690393447
1.2921730130910873
1.2917183443903923
1.2917306318879127
1.2928917817771435
1.2935917504131793
1.2923887252807618
1.2923893183469772
1.2931166119873523
1.2935591116547585
1.2931137673556805
1.2926680736243725
1.2923880986869336
1.291943261027336
1.2941580295562745
1.294865073263645
1.2952031299471856
1.2975915551185608
1.3004246294498443
1.300425435602665
1.3004248850047588
1.300423228740692
1.300423016399145
1.299731397628784
1.2997311659157276
1.2989788591861724
1.3023704156279563
1.3009102776646615
1.304553183913231
1.3051936775445938
1.3035996086895465
1.3040445275604724
1.3051885776221752
1.3051886402070523
1.3047459095716476
1.3050236903131007
1.3046826399862765
1.3053823962807656
1.3039938777685165
1.307038027793169
1.3087683402001857
1.3064436085522175
1.3060005709528923
1.3059993714094162
1.3059989027678967
1.3067224092781544
1.3067271031439305
1.3067356660962104
1.3055955849587917
1.3063225723803042
1.3091472536325455
1.3101683534681796
1.3109871722757815
1.3081235095858574
1.308124953508377
1.308125328272581
1.3076808467507361
1.3076803594827653
1.306150034070015
1.3064323022961617
1.3059892334043979
1.3094313457608222
1.3118446208536625
1.3117878206074238
1.3121313773095609
1.3128565020859242
1.3124116830527783
1.3124115392565727
1.3116879396140575
1.311687171459198
1.3105404525995255
1.310264214873314
1.3110366337001325
1.3130318962037564
1.312541627138853
1.3115354463458062
1.307479027658701
1.3082613840699195
1.3082612402737142
1.3082608841359615
1.308260715007782
1.3078140966594218
1.307368852943182
1.3070875160396098
1.3081832036376
1.307733053714037
1.3094152472913265
1.3090601846575738
1.3061470158398152
1.3054185599088668
1.3054183162748814
1.3054181657731534
1.3054176032543183
1.303907084465027
1.304243841022253
1.3035457722842694
1.307507647573948
1.308714209496975
1.3094971090555192
1.3091854088008403
1.3084610842168332
1.3718204870820045
1.3710946626961231
1.3715155996382236
1.3719591870903969
1.371960362046957
1.371514680981636
1.371514068543911
1.371517500281334
1.373407819122076
1.3757154382765293
1.3804644823074341
1.3815485887229442
1.3801009505987167
1.378960944712162
1.3771122075617312
1.3771124944090842
1.3797801449894904
1.3844825759530068
1.387428244203329
1.3900861695408822
1.3905291259288788
1.389387319982052
1.3886610575020313
1.3860803827643395
1.3845766581594945
1.3835389204323292
1.379584501683712
1.3784388579428195
1.3791910015046596
1.3803336761891842
1.3814836755394935
1.3789755322039128
1.3776484631001948
1.3756291314959526
1.3729931190609932
1.3721868820488452
1.3729695826768875
1.3734138078987599
1.3734139949083328
1.372968751192093
1.3744582451879979
1.3763877764344215
1.3768335454165936
1.3771153770387172
1.3786086462438107
1.379311427474022
1.3793107710778714
1.3757946401834489
1.3739171653985978
1.3723823964595794
1.3683979272842408
1.367953621596098
1.3687352530658246
1.3716113530099392
1.3726981095969677
1.3734221160411835
1.373421772569418
1.3737657099962235
1.374912466108799
1.372445759922266
1.3671851351857185
1.3609803035855292
1.3563607603311538
1.3568052418529988
1.3598437860608101
1.3601883113384248
1.361665067821741
1.3624549739062786
1.3629006676375865
1.3629012241959573
1.3633462868630886
1.359884186834097
1.3552387624979019
1.3495939061045648
1.3481225371360779
1.347679030895233
1.3491735242307186
1.3499022804200649
1.3499021053314209
1.3469578430056572
1.3414508298039436
1.3375622920691967
1.3371462732553483
1.3375925101339816
1.3375929102301598
1.3375944420695305
1.3380409233272075
1.3387677922844887
1.3383096553385259
1.3401940308511258
1.340956499427557
1.3421013183891772
1.3425484493374824
1.3444862432777882
1.3452099554240704
1.3408760935068131
1.3374866560101508
1.332987693697214
1.3269465431571006
1.3269461929798125
1.3297328867018223
1.3297946617007255
1.3320548869669437
1.331316674500704
1.3324650935828686
